time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
184830,1835046,Tag_1,240,106475,106475,,,106474,106474,2.689650205761319,2.853600823046337,0,2.689650205761319,2.853600823046337,0
184831,1835046,Tag_1,242,107447,107447,,,107446,107446,2.689650205761319,2.853600823046337,0,2.689650205761319,2.853600823046337,0.0
184831,1835046,Tag_1,243,107936,107937,,,107936,107936,2.6950607287449384,4.19,0,2.6937080979990338,3.8559002057615843,0.0
184832,1835046,Tag_1,246,109406,109406,,,109405,109405,2.689650205761319,2.853600823046337,0,2.6906646788207476,3.1041756687251487,0.0
184833,1835046,Tag_1,249,110851,110851,,,110850,110850,2.689650205761319,2.853600823046337,0,2.689903824026176,2.91624453446604,0.0
184833,1835046,Tag_1,250,111340,111341,,,111340,111340,2.6950607287449384,4.19,0,2.693771502565248,3.87156113361651,0.0
184833,1835046,Tag_1,251,111822,111822,,,111821,111821,2.689650205761319,2.853600823046337,0,2.690680529962301,3.10809090068888,0.0
184834,1835046,Tag_1,254,113283,113283,,,113282,113101,2.6901414456521167,3.094308369537127,0,2.6902762167296626,3.097754002325065,0.0
184835,1835046,Tag_1,0,113636,113636,,,113635,113635,2.689650205761319,2.853600823046337,0,2.6898067085034048,2.914639117866019,0.0
184835,1835046,Tag_1,2,114735,114735,,,114734,114734,2.689650205761319,2.853600823046337,0,2.68968933144684,2.8688603967512574,0.0
184836,1835046,Tag_1,5,116148,116187,,,116186,116186,2.69414030234255,3.962654678610212,0,2.6901344285364113,2.9782398249371527,0.0
184836,1835046,Tag_1,6,116676,116676,,,116675,116675,2.689650205761319,2.853600823046337,0,2.6900860062589023,2.9657759247480713,0.0
184838,1835046,Tag_1,10,118616,118617,,,118616,118616,2.6950607287449384,4.19,0,2.690583478507506,3.0881983322732642,0.0
184838,1835046,Tag_1,12,119578,119579,,,119578,119578,2.6950607287449384,4.19,0,2.691031203531249,3.198378499045938,0.0
184838,1835046,Tag_1,13,120068,120068,,,120067,120067,2.689650205761319,2.853600823046337,0,2.6908931037542563,3.163900731445978,0.0
184839,1835046,Tag_1,14,120548,120549,,,120548,120548,2.6950607287449384,4.19,0,2.6913098662533246,3.2665106583013803,0.0
184840,1835046,Tag_1,19,122953,122953,,,122952,122952,2.689650205761319,2.853600823046337,0,2.6911439002041244,3.225219674775876,0.0
184841,1835046,Tag_1,21,123898,123898,,,123898,123897,2.692377551020408,4.190000000000009,0,2.6912672652857528,3.3216977072982896,0.0
184841,1835046,Tag_1,22,124379,124379,,,124378,124290,2.6912840480025273,3.6541835212384273,0,2.6912689435574304,3.354946288692304,0.0
184842,1835046,Tag_1,24,125324,125305,,,125323,125323,2.6946223494385513,4.081720311322137,0,2.6916042841455425,3.4276236909552873,0.0
184842,1835046,Tag_1,25,125797,125797,,,125796,125796,2.689650205761319,2.853600823046337,0,2.6914088763071202,3.370221404164392,0.0
184843,1835046,Tag_1,27,126750,126750,,,126749,126749,2.689650205761319,2.853600823046337,0,2.6912330092525405,3.3185593460525866,0.0
184843,1835046,Tag_1,29,127687,127687,,,127686,127686,2.689650205761319,2.853600823046337,0,2.6910747289034185,3.2720634937519617,0.0
184844,1835046,Tag_1,30,128167,128167,,,128166,128166,2.689650205761319,2.853600823046337,0,2.6909322765892085,3.230217226681399,0.0
184844,1835046,Tag_1,32,129120,129120,,,129119,129119,2.689650205761319,2.853600823046337,0,2.6908040695064197,3.192555586317893,0.0
184845,1835046,Tag_1,33,129584,129584,,,129583,129583,2.689650205761319,2.853600823046337,0,2.69068868313191,3.158660109990737,0.0
184845,1835046,Tag_1,34,130064,130064,,,130063,130063,2.689650205761319,2.853600823046337,0,2.690584835394851,3.128154181296297,0.0
184845,1835046,Tag_1,35,130392,130536,,,130535,130402,-2.999655170783367,-0.37759011654340296,0,2.121560834777029,2.777579751512327,0.0
184846,1835046,Tag_1,37,131402,131480,,,131480,131402,2.6937272928032194,4.19088537278926,0,2.1787774805796483,2.9189103136400205,0.0
184846,1835046,Tag_1,39,132428,132432,,,132431,132427,2.730239600042622,4.190590465180133,0,2.233923692525946,3.0460783287940316,0.0
184848,1835046,Tag_1,45,135279,135280,,,135279,135279,2.6950607287449384,4.19,0,2.2800373961478453,3.1604704959146286,0.0
184849,1835046,Tag_1,46,135751,135751,,,135750,135750,2.689650205761319,2.853600823046337,0,2.320998677109193,3.1297835286277995,0.0
184849,1835046,Tag_1,49,137166,137166,,,137165,137165,2.689650205761319,2.853600823046337,0,2.3578638299744057,3.102165258069653,0.0
184850,1835046,Tag_1,50,137518,137646,,,137645,137526,-1.2563979740767068,0.8564224351714868,0,1.9964376495692946,2.8775909757798366,0.0
184850,1835046,Tag_1,52,138536,138589,,,138588,138588,2.6937986703105636,3.878271566709482,0,2.0661737516434218,2.977659034872801,0.0
184851,1835046,Tag_1,54,139540,139540,,,139539,139539,2.689650205761319,2.853600823046337,0,2.1285213970552115,2.9652532136901546,0.0
184852,1835046,Tag_1,56,140483,140483,,,140482,140482,2.689650205761319,2.853600823046337,0,2.1846342779258223,2.954087974625773,0.0
184852,1835046,Tag_1,57,140954,140954,,,140953,140953,2.689650205761319,2.853600823046337,0,2.2351358707093723,2.944039259467829,0.0
184853,1835046,Tag_1,61,142846,142847,,,142846,142846,2.6950607287449384,4.19,0,2.281128356512929,3.0686353335210463,0.0
184853,1835046,Tag_1,62,143310,143310,,,143309,143309,2.689650205761319,2.853600823046337,0,2.321980541437768,3.0471318824735754,0.0
184854,1835046,Tag_1,63,143789,143789,,,143621,143788,2.690314345375729,3.1790292341073387,0,2.358813921831564,3.060321617636952,0.0
184854,1835046,Tag_1,64,144260,144260,,,144259,144259,2.689650205761319,2.853600823046337,0,2.39189755022454,3.0396495381778905,0.0
184854,1835046,Tag_1,65,144631,144723,,,144631,144642,-6.494913444079529,4.19,0,1.5032164507941328,3.1546845843601017,0.0
184855,1835046,Tag_1,66,145202,145202,,,145201,145201,2.689650205761319,2.853600823046337,0,1.6218598262908515,3.124576208228725,0.0
184855,1835046,Tag_1,67,145673,145659,,,145673,145672,2.5680657271544347,4.19,0,1.7164804163772098,3.231118587405853,0.0
184855,1835046,Tag_1,68,146144,146144,,,146143,146143,2.689650205761319,2.853600823046337,0,1.8137973953156208,3.193366810969901,0.0
184856,1835046,Tag_1,70,147077,147078,,,147077,147077,2.6950607287449384,4.19,0,1.9019237286585526,3.293030129872911,0.0
184856,1835046,Tag_1,71,147548,147549,,,147548,147548,2.6950607287449384,4.19,0,1.9812374286671912,3.38272711688562,0.0
184857,1835046,Tag_1,73,148490,148490,,,148489,148489,2.689650205761319,2.853600823046337,0,2.052078706376604,3.3298144875016917,0.0
184857,1835046,Tag_1,75,149431,149432,,,149431,149431,2.6950607287449384,4.19,0,2.1163769086134376,3.4158330387515226,0.0
184858,1835046,Tag_1,77,150365,150365,,,150364,150364,2.689650205761319,2.853600823046337,0,2.173704238328226,3.359609817181004,0.0
184859,1835046,Tag_1,79,151314,151314,,,151313,151313,2.689650205761319,2.853600823046337,0,2.2252988350715355,3.3090089177675375,0.0
184859,1835046,Tag_1,80,151765,151763,,,151784,151784,2.704598509024414,6.545831729029942,0,2.2732288024668232,3.6326911988937782,0.0
184859,1835046,Tag_1,81,152255,152255,,,152254,152254,2.689650205761319,2.853600823046337,0,2.314870942796273,3.554782161309034,0.0
184900,1835046,Tag_1,83,153196,153196,,,153195,153195,2.689650205761319,2.853600823046337,0,2.352348869092778,3.4846640274827645,0.0
184900,1835046,Tag_1,85,154136,154137,,,154136,154136,2.6950607287449384,4.19,0,2.386620055057994,3.5551976247344883,0.0
184901,1835046,Tag_1,88,155548,155548,,,155547,155547,2.689650205761319,2.853600823046337,0,2.4169230701283264,3.485037944565673,0.0
184902,1835046,Tag_1,89,155836,156018,,,155833,155843,-14.405484445932446,7.716448090802252,0,2.4169230701283264,3.485037944565673,0.0
184902,1835046,Tag_1,90,156488,156489,,,156488,156488,2.6950607287449384,4.19,0,2.4447368359899877,3.555534150109106,0.0
184902,1835046,Tag_1,91,156845,156959,,,156842,156958,456.9944083064605,-1.5497741587841296,0,2.4447368359899877,3.555534150109106,0.0
184903,1835046,Tag_1,92,157437,157437,,,157436,157436,2.689650205761319,2.853600823046337,0,2.469228172967121,3.485340817402829,0.0
184904,1835046,Tag_1,96,159326,159326,,,159325,159325,2.689650205761319,2.853600823046337,0,2.4912703762465407,3.4221668179671796,0.0
184904,1835046,Tag_1,97,159796,159796,,,159795,159795,2.689650205761319,2.853600823046337,0,2.5111083591980186,3.3653102184750954,0.0
184904,1835046,Tag_1,98,160266,160266,,,160265,160265,2.689650205761319,2.853600823046337,0,2.5289625438543486,3.3141392789322195,0.0
184907,1835046,Tag_1,105,163564,163564,,,163564,163563,2.692377551020408,4.190000000000009,0,2.5453040445709547,3.4017253510389986,0.0
184907,1835046,Tag_1,106,164042,163974,,,163974,164042,2.6937272928032194,4.1908853727892605,0,2.5601463693941815,3.480641353214025,0.0
184907,1835046,Tag_1,107,164504,164505,,,164503,164503,2.6951022858391993,4.200264602282406,0,2.5736419610386836,3.552603678120863,0.0
184907,1835046,Tag_1,108,164982,164982,,,164982,164981,2.692377551020408,4.190000000000009,0,2.5855155200368563,3.616343310308778,0.0
184908,1835046,Tag_1,110,165914,165914,,,165913,165913,2.689650205761319,2.853600823046337,0,2.5959289886093027,3.5400690615825336,0.0
184908,1835046,Tag_1,111,166376,166376,,,166375,166375,2.689650205761319,2.853600823046337,0,2.6053011103245045,3.471422237728914,0.0
184909,1835046,Tag_1,112,166846,166846,,,166845,166845,2.689650205761319,2.853600823046337,0,2.613736019868186,3.4096400962606563,0.0
184909,1835046,Tag_1,113,167316,167316,,,167315,167315,2.689650205761319,2.853600823046337,0,2.6213274384574996,3.354036168939224,0.0
184910,1835046,Tag_1,118,169656,169656,,,169656,169655,2.692377551020408,4.190000000000009,0,2.6284324497137908,3.4376325520453026,0.0
184911,1835046,Tag_1,119,170081,170118,,,170079,170080,2.3234444077925165,4.672715197222905,0,2.5979336455216635,3.5611408165630634,0.0
184911,1835046,Tag_1,120,170579,170579,,,170579,170578,2.692377551020408,4.190000000000009,0,2.607378036071538,3.624026734906758,0.0
184912,1835046,Tag_1,122,171526,171527,,,171526,171526,2.6950607287449384,4.19,0,2.616146305338878,3.6806240614160823,0.0
184912,1835046,Tag_1,123,171988,171988,,,171988,171987,2.692377551020408,4.190000000000009,0,2.623769429907031,3.7315616552744753,0.0
184913,1835046,Tag_1,127,173858,173858,,,173858,173857,2.692377551020408,4.190000000000009,0,2.630630242018369,3.7774054897470286,0.0
184913,1835046,Tag_1,128,174152,174336,,,174335,174160,-3.051810626848165,-0.6577339924463442,0,2.0623861551317155,3.3338915415276915,0.0
184914,1835046,Tag_1,131,175743,175744,,,175743,175743,2.6950607287449384,4.19,0,2.125653612493038,3.4195023873749224,0.0
184915,1835046,Tag_1,132,176187,176186,,,176220,176220,2.721041738680669,10.607309454125065,0,2.185192425111801,4.138283094049937,0.0
184915,1835046,Tag_1,134,177167,177168,,,177167,177167,2.6950607287449384,4.19,0,2.2361792554751148,4.143454784644943,0.0
184916,1835046,Tag_1,135,177636,177637,,,177636,177636,2.6950607287449384,4.19,0,2.282067402802097,4.148109306180449,0.0
184916,1835046,Tag_1,136,178106,178106,,,178105,178105,2.689650205761319,2.853600823046337,0,2.3228256830980194,4.018658457867038,0.0
184916,1835046,Tag_1,138,179052,179053,,,179052,179052,2.6950607287449384,4.19,0,2.360049187662711,4.035792612080334,0.0
184917,1835046,Tag_1,139,179529,179530,,,179529,179529,2.6950607287449384,4.19,0,2.393550341770934,4.051213350872301,0.0
184917,1835046,Tag_1,140,179998,179999,,,179998,179998,2.6950607287449384,4.19,0,2.4237013804683345,4.065092015785071,0.0
184918,1835046,Tag_1,142,180937,180937,,,180936,180936,2.689650205761319,2.853600823046337,0,2.4502962629976333,3.9439428965111976,0.0
184918,1835046,Tag_1,144,181883,181883,,,181882,181882,2.689650205761319,2.853600823046337,0,2.474231657274002,3.8349086891647115,0.0
184919,1835046,Tag_1,146,182828,182829,,,182828,182828,2.6950607287449384,4.19,0,2.4963145644210956,3.8704178202482407,0.0
184920,1835046,Tag_1,148,183758,183759,,,183758,183758,2.6950607287449384,4.19,0,2.51618918085348,3.9023760382234167,0.0
184920,1835046,Tag_1,149,184227,184227,,,184226,184226,2.689650205761319,2.853600823046337,0,2.533535283344264,3.797498516705709,0.0
184920,1835046,Tag_1,150,184696,184696,,,184695,184695,2.689650205761319,2.853600823046337,0,2.54914677558597,3.7031087473397717,0.0
184920,1835046,Tag_1,151,185164,185165,,,185164,185164,2.6950607287449384,4.19,0,2.5637381709018667,3.7517978726057946,0.0
184922,1835046,Tag_1,155,187032,187032,,,187031,187031,2.689650205761319,2.853600823046337,0,2.576329374387812,3.6619781676498486,0.0
184923,1835046,Tag_1,158,188437,188438,,,188396,188437,3.0864506062325296,3.930125538334852,0,2.6273414975722837,3.6887929047183494,0.0
184923,1835046,Tag_1,160,189374,189375,,,189374,189374,2.6950607287449384,4.19,0,2.634113420689549,3.7389136142465147,0.0
184924,1835046,Tag_1,162,190327,190328,,,190327,190327,2.6950607287449384,4.19,0,2.640208151495088,3.784022252821863,0.0
184925,1835046,Tag_1,166,192210,192210,,,192209,192209,2.689650205761319,2.853600823046337,0,2.6451523569217112,3.6909801098443107,0.0
184926,1835046,Tag_1,169,193488,193615,,,193485,193614,627.8258498295731,-3.1617855758289033,0,2.6451523569217112,3.6909801098443107,0.0
184926,1835046,Tag_1,170,194092,194091,,,194091,194090,5.774795766579,6.21193430471715,0,2.9581166978874402,3.943075529331595,0.0
184927,1835046,Tag_1,171,194505,194560,,,194559,194559,2.693749863711912,3.866216336842596,0,2.9316800144698876,3.9353896100826953,0.0
184927,1835046,Tag_1,173,195496,195496,,,195496,195495,2.692377551020408,4.190000000000009,0,2.9077497681249396,3.960850649074427,0.0
184927,1835046,Tag_1,174,195964,195965,,,195964,195964,2.6950607287449384,4.19,0,2.8864808641869395,3.983765584166984,0.0
184928,1835046,Tag_1,175,196433,196433,,,196432,196432,2.689650205761319,2.853600823046337,0,2.8667977983443778,3.8707491080549192,0.0
184928,1835046,Tag_1,177,197362,197362,,,197361,197361,2.689650205761319,2.853600823046337,0,2.849083039086072,3.769034279554061,0.0
184929,1835046,Tag_1,179,198283,198283,,,198282,198282,2.689650205761319,2.853600823046337,0,2.8331397557535967,3.677490933903288,0.0
184929,1835046,Tag_1,180,198575,198743,,,198573,198743,1024.0,-1.2917516778523503,0,2.8331397557535967,3.677490933903288,0.0
184930,1835046,Tag_1,181,199203,199204,,,199203,199203,2.6950607287449384,4.19,0,2.8193318530527307,3.7287418405129595,0.0
184930,1835046,Tag_1,183,200125,200125,,,200124,200124,2.689650205761319,2.853600823046337,0,2.80636368832359,3.6412277387662972,0.0
184931,1835046,Tag_1,185,201061,201062,,,201061,201061,2.6950607287449384,4.19,0,2.795233392365725,3.6961049648896678,0.0
184931,1835046,Tag_1,186,201538,201538,,,201538,201537,2.692377551020408,4.190000000000009,0,2.7849478082311934,3.745494468400702,0.0
184932,1835046,Tag_1,188,202467,202467,,,202466,202466,2.689650205761319,2.853600823046337,0,2.775418047984206,3.6563051038652654,0.0
184933,1835046,Tag_1,192,204348,204348,,,204347,204347,2.689650205761319,2.853600823046337,0,2.7668412637619175,3.5760346757833728,0.0
184933,1835046,Tag_1,193,204824,204824,,,204679,204823,2.6905973093330258,3.317681573182731,0,2.7592168683190286,3.5501993655233086,0.0
184934,1835046,Tag_1,194,205284,205284,,,205283,205283,2.689650205761319,2.853600823046337,0,2.752260202063258,3.4805395112756115,0.0
184934,1835046,Tag_1,195,205760,205760,,,205696,205759,2.6915938546995566,3.8059888027828,0,2.7461935673268876,3.5130844404263306,0.0
184935,1835046,Tag_1,200,208132,208132,,,208132,208131,2.692377551020408,4.190000000000009,0,2.7408119656962397,3.5807759963836987,0.0
184936,1835046,Tag_1,201,208600,208600,,,208599,208599,2.689650205761319,2.853600823046337,0,2.735695789702748,3.5080584790499625,0.0
184936,1835046,Tag_1,202,209068,209068,,,209067,209067,2.689650205761319,2.853600823046337,0,2.7310912313086053,3.4426127134496,0.0
184936,1835046,Tag_1,203,209544,209544,,,209543,209543,2.689650205761319,2.853600823046337,0,2.726947128753877,3.3837115244092737,0.0
184937,1835046,Tag_1,204,210020,210020,,,210019,210019,2.689650205761319,2.853600823046337,0,2.7232174364546213,3.33070045427298,0.0
184937,1835046,Tag_1,205,210487,210488,,,210487,210487,2.6950607287449384,4.19,0,2.720401765683653,3.416630408845682,0.0
184938,1835046,Tag_1,207,211439,211439,,,211439,211438,2.692377551020408,4.190000000000009,0,2.7175993442173287,3.4939673679611145,0.0
184938,1835046,Tag_1,208,211804,211915,,,211802,211914,3743.4344611447277,-38.721730057788285,0,2.7175993442173287,3.4939673679611145,0.0
184938,1835046,Tag_1,209,212382,212383,,,212382,212382,2.6950607287449384,4.19,0,2.71534548267009,3.5635706311650033,0.0
184938,1835046,Tag_1,210,212819,212859,,,212819,212820,2.331550646909807,4.1899999999999995,0,2.6769659990940613,3.6262135680485033,0.0
184939,1835046,Tag_1,211,213334,213334,,,213334,213333,2.692377551020408,4.190000000000009,0,2.678507154286696,3.6825922112436538,0.0
184939,1835046,Tag_1,212,213794,213794,,,213793,213793,2.689650205761319,2.853600823046337,0,2.6796214594341587,3.5996930724239222,0.0
184939,1835046,Tag_1,213,214269,214270,,,214269,214268,2.702852895082926,4.19,0,2.6819446029990357,3.6587237651815303,0.0
184940,1835046,Tag_1,214,214745,214745,,,214744,214744,2.689650205761319,2.853600823046337,0,2.6827151632752644,3.578211470968011,0.0
184940,1835046,Tag_1,215,215212,215213,,,215212,215212,2.6950607287449384,4.19,0,2.6839497198222317,3.63939032387121,0.0
184940,1835046,Tag_1,216,215680,215680,,,215679,215679,2.689650205761319,2.853600823046337,0,2.684519768416141,3.560811373788723,0.0
184941,1835046,Tag_1,218,216631,216631,,,216630,216630,2.689650205761319,2.853600823046337,0,2.685032812150659,3.490090318714484,0.0
184941,1835046,Tag_1,220,217574,217574,,,217573,217573,2.689650205761319,2.853600823046337,0,2.685494551511725,3.4264413691476694,0.0
